ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4533
Date: 5/9/2024
Start time: 2:37:37 PM
Stop time: 2:37:37 PM
Overruns:                                                            
Baudrate: 500 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:30:34.218","111","Std","","28 00 00 FA 5C D8 01 78"
"00:30:34.218","111","Std","","30 02 88 02 58 00 44 03"
"00:30:34.218","111","Std","","38 FE D4 D2 04 00 9C FE"
"00:30:34.219","111","Std","","20 C0 D1 EC 00 98 FE C4"
"00:30:34.219","111","Std","","4C D1 F4 00 B8 00 00 00"
"00:30:34.222","373","Std","","00 5C 00 1A 5D C9 07 09"
"00:30:34.222","373","Std","","28 02 02 02 02 02 02 00"
"00:30:34.222","373","Std","","30 03 02 02 02 00 03 1C"
"00:30:34.222","373","Std","","38 02 1F 00 00 00 00 00"
"00:30:34.223","373","Std","","41 00 00 00 00 00 00 00"
"00:30:34.223","212","Std","","00 D8 00 24 D9 E6 01 03"
"00:30:34.224","212","Std","","28 00 00 A1 6C 00 00 00"
"00:30:34.224","212","Std","","30 03 00 00 6C 00 00 00"
"00:30:34.224","211","Std","","00 D8 00 24 D9 E6 01 03"
"00:30:34.224","211","Std","","28 00 00 A1 6C 00 00 00"
"00:30:34.225","211","Std","","30 03 00 00 6C 00 00 00"
"00:30:34.225","211","Std","","38 8A F9 00 00 41 A2 37"
"00:30:34.225","211","Std","","20 78 EA 0F 00 00 00 00"
"00:30:34.225","211","Std","","4C 03 D2 31 E6 00 00 00"
"00:30:34.226","212","Std","","38 8A F9 00 00 41 A2 37"
"00:30:34.226","212","Std","","20 78 EA 0F 00 00 00 00"
"00:30:34.226","212","Std","","4C 03 D2 30 45 00 00 00"
"00:30:34.235","18F","Std","","00 22 00 20 02 00 00 FA"
"00:30:34.235","209","Std","","00 5D 00 0B 5C CB BC FF"
"00:30:34.235","18F","Std","","28 61 00 00 00 00 00 00"
"00:30:34.235","209","Std","","4F FE FF FF FF FF FF 00"
"00:30:34.236","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.236","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.236","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:34.238","374","Std","","00 5D 00 1A 5E C9 08 0A"
"00:30:34.239","374","Std","","28 02 02 02 02 02 02 00"
"00:30:34.239","374","Std","","30 03 02 02 02 00 03 1C"
"00:30:34.239","374","Std","","38 02 1F 00 00 00 00 00"
"00:30:34.239","374","Std","","41 00 00 00 00 00 00 00"
"00:30:34.242","112","Std","","00 3F 00 24 3F 00 00 00"
"00:30:34.242","112","Std","","28 00 00 FA 72 D8 01 78"
"00:30:34.242","112","Std","","30 02 88 02 58 C0 42 03"
"00:30:34.243","112","Std","","38 FE C4 CE BC 01 80 FE"
"00:30:34.243","112","Std","","20 B4 CE C8 01 74 FE D0"
"00:30:34.243","112","Std","","4C CE C4 01 64 00 00 00"
"00:30:34.246","212","Std","","00 D9 00 24 DA E6 01 03"
"00:30:34.247","212","Std","","28 00 00 A1 6C 00 00 00"
"00:30:34.247","111","Std","","00 42 00 24 42 00 00 00"
"00:30:34.247","212","Std","","30 03 00 00 6C 00 00 00"
"00:30:34.247","111","Std","","28 00 00 FA 7A D8 01 78"
"00:30:34.248","212","Std","","38 8A F9 00 00 41 A2 37"
"00:30:34.248","111","Std","","30 02 88 02 58 AF 45 03"
"00:30:34.248","212","Std","","20 78 EA 0F 00 00 00 00"
"00:30:34.248","111","Std","","38 FE CC D2 10 00 A8 FE"
"00:30:34.249","212","Std","","4C 03 D2 8A 56 00 00 00"
"00:30:34.249","111","Std","","20 C8 D1 E8 00 94 FE CC"
"00:30:34.249","111","Std","","4C D1 E4 00 A0 00 00 00"
"00:30:34.252","211","Std","","00 D9 00 24 DA E6 01 03"
"00:30:34.252","211","Std","","28 00 00 A1 6C 00 00 00"
"00:30:34.252","211","Std","","30 03 00 00 6C 00 00 00"
"00:30:34.252","211","Std","","38 8A F9 00 00 41 A2 37"
"00:30:34.253","211","Std","","20 78 EA 0F 00 00 00 00"
"00:30:34.253","211","Std","","4C 03 D2 9E 98 00 00 00"
"00:30:34.267","112","Std","","00 40 00 24 40 00 00 00"
"00:30:34.267","112","Std","","28 00 00 FA 90 D8 01 78"
"00:30:34.267","112","Std","","30 02 88 02 58 2E 43 03"
"00:30:34.268","112","Std","","38 FE A8 CE AC 01 64 FE"
"00:30:34.268","112","Std","","20 D4 CE B0 01 40 FE E0"
"00:30:34.268","112","Std","","4C CE D0 01 6C 00 00 00"
"00:30:34.275","111","Std","","00 43 00 24 43 00 00 00"
"00:30:34.276","111","Std","","28 00 00 FA 98 D8 01 78"
"00:30:34.276","111","Std","","30 02 88 02 58 DD 46 03"
"00:30:34.276","111","Std","","38 FE C8 D1 FC 00 BC FE"
"00:30:34.276","111","Std","","20 D4 D1 F0 00 B8 FE E0"
"00:30:34.276","111","Std","","4C D1 FC 00 A8 00 00 00"
"00:30:34.285","185","Std","","00 21 00 C0 85 00 00 FA"
"00:30:34.286","185","Std","","28 93 00 00 0F 42 40 00"
"00:30:34.286","183","Std","","00 11 00 3B 03 D2 CE E4"
"00:30:34.286","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.286","180","Std","","00 11 00 18 03 D2 CE E4"
"00:30:34.287","180","Std","","28 00 00 00 80 00 00 00"
"00:30:34.287","180","Std","","30 00 00 00 00 00 00 00"
"00:30:34.287","180","Std","","5E 00 00 00 08 D7 75 00"
"00:30:34.287","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.288","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.288","183","Std","","20 00 00 00 00 00 00 00"
"00:30:34.288","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.288","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.289","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.289","183","Std","","46 00 00 00 07 00 8E 00"
"00:30:34.289","101","Std","","66 1B 00 30 05 3C 00 00"
"00:30:34.289","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.290","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:34.290","185","Std","","20 42 40 00 00 00 00 00"
"00:30:34.290","185","Std","","28 00 00 00 00 00 75 30"
"00:30:34.290","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:34.291","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.291","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:34.291","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.292","185","Std","","30 00 00 00 00 00 00 40"
"00:30:34.292","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:34.292","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:34.292","185","Std","","28 75 30 00 00 00 00 00"
"00:30:34.293","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.293","185","Std","","38 00 00 00 00 00 20 00"
"00:30:34.293","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.293","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.294","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:34.294","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.294","185","Std","","20 00 0E 94 00 00 00 00"
"00:30:34.294","185","Std","","28 00 00 00 00 00 00 02"
"00:30:34.295","185","Std","","30 00 03 02 10 5B 00 00"
"00:30:34.295","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.295","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.295","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.296","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:34.296","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:34.296","18F","Std","","00 23 00 20 02 00 00 FA"
"00:30:34.297","18F","Std","","28 93 00 00 00 00 00 00"
"00:30:34.297","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.297","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.297","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:34.298","112","Std","","00 41 00 24 41 00 00 00"
"00:30:34.298","112","Std","","28 00 00 FA AE D8 01 78"
"00:30:34.298","112","Std","","30 02 88 02 58 13 44 03"
"00:30:34.298","287","Std","","00 1B 00 26 1C 26 00 22"
"00:30:34.299","112","Std","","38 FE CC CE C0 01 74 FE"
"00:30:34.299","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:34.299","112","Std","","20 CC CE B8 01 7C FE C0"
"00:30:34.299","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:34.300","112","Std","","4C CE C4 01 84 00 00 00"
"00:30:34.300","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:34.300","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:34.300","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:34.305","111","Std","","00 44 00 24 44 00 00 00"
"00:30:34.305","111","Std","","28 00 00 FA B6 D8 01 78"
"00:30:34.305","111","Std","","30 02 88 02 58 13 47 03"
"00:30:34.306","111","Std","","38 FE C4 D2 00 00 B0 FE"
"00:30:34.306","111","Std","","20 DC D1 EC 00 BC FE D4"
"00:30:34.306","111","Std","","4C D1 E8 00 8C 00 00 00"
"00:30:34.327","112","Std","","00 42 00 24 42 00 00 00"
"00:30:34.327","112","Std","","28 00 00 FA CC D8 01 78"
"00:30:34.328","112","Std","","30 02 88 02 58 50 45 03"
"00:30:34.328","112","Std","","38 FE D0 CE C4 01 58 FE"
"00:30:34.328","112","Std","","20 D0 CE BC 01 74 FE C4"
"00:30:34.328","112","Std","","4C CE BC 01 70 00 00 00"
"00:30:34.330","301","Std","","66 F7 30 F6 00 00 7D 1B"
"00:30:34.332","320","Std","","66 F5 F6 A2 83 78 40 02"
"00:30:34.335","18F","Std","","00 24 00 20 02 00 00 FA"
"00:30:34.335","18F","Std","","28 C5 00 00 00 00 00 00"
"00:30:34.335","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.336","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.336","111","Std","","00 45 00 24 45 00 00 00"
"00:30:34.336","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:34.336","111","Std","","28 00 00 FA D4 D8 01 78"
"00:30:34.337","111","Std","","30 02 88 02 58 FC 48 03"
"00:30:34.337","0","Std","","61 70 70 00 00 00 00 00"
"00:30:34.337","111","Std","","38 FE D0 D1 F0 00 A0 FE"
"00:30:34.337","80","Std","","65 70 70 03 D3 EC 76 00"
"00:30:34.338","111","Std","","20 C8 D1 F4 00 98 FE C8"
"00:30:34.338","111","Std","","4C D1 EC 00 A4 00 00 00"
"00:30:34.358","112","Std","","00 43 00 24 43 00 00 00"
"00:30:34.358","112","Std","","28 00 00 FA EA D8 01 78"
"00:30:34.358","112","Std","","30 02 88 02 58 18 46 03"
"00:30:34.358","112","Std","","38 FE CC CE C8 01 68 FE"
"00:30:34.359","112","Std","","20 C0 CE BC 01 4C FE D0"
"00:30:34.359","112","Std","","4C CE BC 01 90 00 00 00"
"00:30:34.366","111","Std","","00 46 00 24 46 00 00 00"
"00:30:34.367","111","Std","","28 00 00 FA F2 D8 01 78"
"00:30:34.367","111","Std","","30 02 88 02 58 EA 49 03"
"00:30:34.367","111","Std","","38 FE E0 D1 E0 00 B4 FE"
"00:30:34.367","111","Std","","20 C8 D2 00 00 A0 FE C8"
"00:30:34.368","111","Std","","4C D1 EC 00 AC 00 00 00"
"00:30:34.385","185","Std","","00 22 00 C0 85 00 00 FA"
"00:30:34.385","185","Std","","28 F7 00 00 0F 42 40 00"
"00:30:34.385","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.386","183","Std","","00 12 00 3B 03 D4 55 62"
"00:30:34.386","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.386","180","Std","","00 12 00 18 03 D4 55 62"
"00:30:34.386","180","Std","","28 00 00 00 80 00 00 00"
"00:30:34.387","180","Std","","30 00 00 00 00 00 00 00"
"00:30:34.387","112","Std","","00 44 00 24 44 00 00 00"
"00:30:34.387","180","Std","","5E 00 00 00 08 9F 0E 00"
"00:30:34.387","112","Std","","28 00 00 FB 08 D8 01 78"
"00:30:34.388","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.388","112","Std","","30 02 88 02 58 7F 47 03"
"00:30:34.388","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.388","112","Std","","38 FE C4 CE AC 01 5C FE"
"00:30:34.389","183","Std","","20 00 00 00 00 00 00 00"
"00:30:34.389","112","Std","","20 BC CE 8C 01 78 FE C8"
"00:30:34.389","101","Std","","66 1C 00 50 06 46 00 00"
"00:30:34.389","112","Std","","4C CE D8 01 6C 00 00 00"
"00:30:34.390","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.390","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.390","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.390","183","Std","","46 00 00 00 07 FA B1 00"
"00:30:34.391","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:34.391","185","Std","","20 42 40 00 00 00 00 00"
"00:30:34.391","185","Std","","28 00 00 00 00 00 75 30"
"00:30:34.391","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:34.392","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.392","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:34.392","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.392","185","Std","","30 00 00 00 00 00 00 40"
"00:30:34.393","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:34.393","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:34.393","185","Std","","28 75 30 00 00 00 00 00"
"00:30:34.393","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.394","185","Std","","38 00 00 00 00 00 20 00"
"00:30:34.394","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.394","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.395","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:34.395","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.395","185","Std","","20 00 0E AA 00 00 00 00"
"00:30:34.395","185","Std","","28 00 00 00 00 00 00 02"
"00:30:34.396","185","Std","","30 00 03 02 10 09 00 00"
"00:30:34.396","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.396","111","Std","","00 47 00 24 47 00 00 00"
"00:30:34.396","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.397","111","Std","","28 00 00 FB 10 D8 01 78"
"00:30:34.397","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.397","111","Std","","30 02 88 02 58 3A 4A 03"
"00:30:34.397","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:34.398","111","Std","","38 FE D4 D1 E0 00 88 FE"
"00:30:34.398","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:34.398","111","Std","","20 C4 D1 E4 00 AC FE CC"
"00:30:34.398","18F","Std","","00 25 00 20 02 00 00 FA"
"00:30:34.399","111","Std","","4C D1 F0 00 B8 00 00 00"
"00:30:34.399","18F","Std","","28 F7 00 00 00 00 00 00"
"00:30:34.399","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.399","287","Std","","00 1C 00 26 1D 26 00 22"
"00:30:34.400","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.400","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:34.400","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:34.400","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:34.400","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:34.401","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:34.401","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:34.415","371","Std","","66 59 5A 65 00 00 FA 00"
"00:30:34.415","372","Std","","66 59 5A 65 00 00 FA 00"
"00:30:34.416","208","Std","","00 5D 00 0B 5C CB 3C FF"
"00:30:34.416","208","Std","","4F FE FF FF FF FF FF 00"
"00:30:34.418","112","Std","","00 45 00 24 45 00 00 00"
"00:30:34.418","112","Std","","28 00 00 FB 26 D8 01 78"
"00:30:34.418","112","Std","","30 02 88 02 58 91 48 03"
"00:30:34.418","112","Std","","38 FE B4 CE B8 01 7C FE"
"00:30:34.419","112","Std","","20 C8 CE C4 01 78 FE D0"
"00:30:34.419","300","Std","","00 0F 00 18 30 B4 00 89"
"00:30:34.419","112","Std","","4C CE B8 01 60 00 00 00"
"00:30:34.419","300","Std","","28 03 00 E3 00 20 2A 18"
"00:30:34.420","300","Std","","30 00 04 00 00 00 00 00"
"00:30:34.420","3","Std","","61 59 00 00 00 00 00 00"
"00:30:34.420","300","Std","","5E 00 00 CC 80 81 17 00"
"00:30:34.420","300","Std","","00 10 00 26 30 B5 00 FB"
"00:30:34.421","300","Std","","28 7D 07 D8 7E 98 40 60"
"00:30:34.421","300","Std","","30 CC 78 A6 B0 23 D6 0E"
"00:30:34.421","300","Std","","38 18 33 1E 6F FB 80 00"
"00:30:34.421","300","Std","","20 04 88 00 00 00 00 00"
"00:30:34.422","300","Std","","4E 7A 12 00 00 73 36 00"
"00:30:34.422","184","Std","","00 C4 00 0A 76 00 FF FC"
"00:30:34.422","100","Std","","00 5E 00 0D C0 00 00 00"
"00:30:34.422","100","Std","","28 00 00 00 00 00 00 09"
"00:30:34.423","100","Std","","52 C1 F0 00 00 00 00 00"
"00:30:34.423","184","Std","","4E 1F D0 FF FC 1F D0 00"
"00:30:34.423","184","Std","","00 C5 00 16 75 EE 00 7C"
"00:30:34.423","184","Std","","28 E8 00 00 00 00 00 00"
"00:30:34.424","184","Std","","30 00 00 00 00 00 00 00"
"00:30:34.424","184","Std","","5C 00 00 00 00 00 00 00"
"00:30:34.424","300","Std","","00 11 00 07 20 5B 00 00"
"00:30:34.424","300","Std","","4B 00 63 90 00 00 00 00"
"00:30:34.426","111","Std","","00 48 00 24 48 00 00 00"
"00:30:34.426","111","Std","","28 00 00 FB 2E D8 01 78"
"00:30:34.426","111","Std","","30 02 88 02 58 44 4B 03"
"00:30:34.426","111","Std","","38 FE CC D2 04 00 AC FE"
"00:30:34.427","111","Std","","20 D0 D1 EC 00 98 FE C8"
"00:30:34.427","111","Std","","4C D2 0C 00 88 00 00 00"
"00:30:34.427","205","Std","","00 3D 00 31 3E 78 02 A0"
"00:30:34.428","205","Std","","28 09 01 00 20 11 00 38"
"00:30:34.428","205","Std","","30 2D CF 9C 77 08 00 22"
"00:30:34.428","205","Std","","38 00 11 C0 08 80 02 B0"
"00:30:34.428","205","Std","","20 06 73 FF FF FF FF FF"
"00:30:34.429","205","Std","","28 FF C8 00 00 1F 00 FA"
"00:30:34.429","205","Std","","30 00 00 DC 70 70 99 3A"
"00:30:34.429","205","Std","","5B 38 DD 54 00 00 00 00"
"00:30:34.429","206","Std","","65 5A 5B 67 00 3C 82 00"
"00:30:34.430","207","Std","","65 59 5A 67 02 2B F0 00"
"00:30:34.430","213","Std","","64 58 58 F0 F0 F0 00 00"
"00:30:34.435","18F","Std","","00 26 00 20 02 00 00 FB"
"00:30:34.436","18F","Std","","28 29 00 00 00 00 00 00"
"00:30:34.436","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:34.436","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:34.436","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:34.442","301","Std","","66 F8 30 F7 00 00 4A 2B"
"00:30:34.443","20D","Std","","00 6D 00 24 6E 78 01 03"
"00:30:34.443","20D","Std","","28 00 00 A1 6D 00 00 00"
"00:30:34.444","20D","Std","","30 03 00 00 6D 00 00 00"
"00:30:34.444","20D","Std","","38 6A FA 00 00 41 89 6C"
"00:30:34.444","20D","Std","","20 FD E9 C4 3A 39 FC BB"
"00:30:34.444","20D","Std","","4C 3A 2B 8E E6 00 00 00"
"00:30:34.445","320","Std","","66 F6 F7 A2 83 78 40 02"
"00:30:34.449","112","Std","","00 46 00 24 46 00 00 00"
"00:30:34.449","112","Std","","28 00 00 FB 44 D8 01 78"
"00:30:34.450","112","Std","","30 02 88 02 58 1E 49 03"
"00:30:34.450","112","Std","","38 FE D8 CE C0 01 60 FE"
"00:30:34.450","112","Std","","20 B4 CE C8 01 84 FE B8"
"00:30:34.450","112","Std","","4C CE B0 01 60 00 00 00"
"00:30:34.452","211","Std","","00 DA 00 24 DB E6 01 03"
"00:30:34.452","211","Std","","28 00 00 A1 6D 00 00 00"
"00:30:34.453","211","Std","","30 03 00 00 6D 00 00 00"
"00:30:34.453","211","Std","","38 6A FA 00 00 30 13 3E"
"00:30:34.453","211","Std","","20 40 D4 0E 00 00 00 00"
"00:30:34.453","211","Std","","4C 03 D5 AE 09 00 00 00"
"00:30:34.454","211","Std","","00 DB 00 24 DC E6 01 03"
"00:30:34.454","211","Std","","28 00 00 A1 6D 00 00 00"
"00:30:34.454","211","Std","","30 03 00 00 6D 00 00 00"
"00:30:34.454","211","Std","","38 6A FA 00 00 30 13 3E"
"00:30:34.455","211","Std","","20 40 D4 0E 00 00 00 00"
"00:30:34.455","211","Std","","4C 03 D5 B0 9D 00 00 00"
"00:30:34.455","212","Std","","00 DA 00 24 DB E6 01 03"
"00:30:34.455","212","Std","","28 00 00 A1 6D 00 00 00"
"00:30:34.456","212","Std","","30 03 00 00 6D 00 00 00"
"00:30:34.456","212","Std","","38 6A FA 00 00 30 13 3E"
"00:30:34.456","212","Std","","20 40 D4 0E 00 00 00 00"
"00:30:34.456","111","Std","","00 49 00 24 49 00 00 00"
"00:30:34.457","212","Std","","4C 03 D5 B9 35 00 00 00"
"00:30:34.457","111","Std","","28 00 00 FB 4C D8 01 78"
"00:30:34.457","212","Std","","00 DB 00 24 DC E6 01 03"
"00:30:34.457","111","Std","","30 02 88 02 58 E0 4C 03"
"00:30:34.458","212","Std","","28 00 00 A1 6D 00 00 00"
"00:30:34.458","111","Std","","38 FE C8 D1 E0 00 BC FE"
"00:30:34.458","212","Std","","30 03 00 00 6D 00 00 00"
"00:30:34.458","111","Std","","20 CC D1 EC 00 94 FE D8"
"00:30:34.459","212","Std","","38 6A FA 00 00 30 13 3E"
"00:30:34.459","111","Std","","4C D1 DC 00 98 00 00 00"
"00:30:34.459","212","Std","","20 40 D4 0E 00 00 00 00"
"00:30:34.459","212","Std","","4C 03 D5 BA D1 00 00 00"
"00:30:34.478","112","Std","","00 47 00 24 47 00 00 00"
"00:30:34.478","112","Std","","28 00 00 FB 62 D8 01 78"
"00:30:34.478","112","Std","","30 02 88 02 58 D5 4A 03"
"00:30:34.479","112","Std","","38 FE C8 CE A8 01 64 FE"
"00:30:34.479","112","Std","","20 B0 CE CC 01 60 FE B4"
"00:30:34.479","112","Std","","4C CE D0 01 6C 00 00 00"
"00:30:34.485","111","Std","","00 4A 00 24 4A 00 00 00"
"00:30:34.485","185","Std","","00 23 00 C0 85 00 00 FB"
"00:30:34.485","111","Std","","28 00 00 FB 6A D8 01 78"
"00:30:34.485","111","Std","","30 02 88 02 58 F1 4D 03"
"00:30:34.486","185","Std","","28 5B 00 00 0F 42 40 00"
"00:30:34.486","111","Std","","38 FE CC D1 F8 00 AC FE"
"00:30:34.486","111","Std","","20 D4 D1 F4 00 8C FE B8"
"00:30:34.486","183","Std","","00 13 00 3B 03 D5 DB E6"
"00:30:34.487","111","Std","","4C D1 D0 00 AC 00 00 00"
"00:30:34.487","180","Std","","00 13 00 18 03 D5 DB E6"
"00:30:34.487","180","Std","","28 00 00 00 80 00 00 00"
"00:30:34.487","180","Std","","30 00 00 00 00 00 00 00"
"00:30:34.488","180","Std","","5E 00 00 00 08 FA C6 00"
"00:30:34.488","182","Std","","64 38 04 40 00 40 00 00"
"00:30:34.488","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.488","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.489","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.489","183","Std","","20 00 00 00 00 00 00 00"
"00:30:34.489","101","Std","","66 1D 00 50 07 50 00 00"
"00:30:34.489","183","Std","","28 00 00 00 00 00 00 00"
"00:30:34.490","183","Std","","30 00 00 00 00 00 00 00"
"00:30:34.490","183","Std","","38 00 00 00 00 00 00 00"
"00:30:34.490","183","Std","","46 00 00 00 07 3F E6 00"
"00:30:34.491","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.491","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:34.491","185","Std","","20 42 40 00 00 00 00 00"
"00:30:34.491","185","Std","","28 00 00 00 00 00 75 30"
"00:30:34.492","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:34.492","185","Std","","38 00 00 00 00 00 00 00"
"00:30:34.492","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:34.492","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.493","185","Std","","30 00 00 00 00 00 00 40"
"00:30:34.493","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:34.493","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:34.493","185","Std","","28 75 30 00 00 00 00 00"
"00:30:34.494","185","Std","","30 00 00 00 00 00 00 00"
"00:30:34.494","185","Std","","38 00 00 00 00 00 20 00"
"00:30:34.494","185","Std","","20 00 00 00 00 00 00 00"
"00:30:34.494","185","Std","","28 00 00 00 00 00 00 00"
"00:30:34.495","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:34.495","185","Std","","38 00 00 00 00 00 00 00"
